주소,위도,경도
강원도 양구군 남면 국토정중앙로 42,38.0750234467634,128.023692037924
강원도 양구군 남면 국토정중앙로 6,38.0776117804933,128.022283793262
강원도 양양군 서면 설악로 2073-33,38.0603286791573,128.560511967604
강원도 양양군 손양면 상운길 44-33,38.0408301222979,128.686964561921
강원도 영월군 영월읍 서부시장길 15-13,37.1832203601911,128.466512276103
강원도 영월군 영월읍 중리1길 107,37.1820523638647,128.481959753362
강원도 영월군 주천면 도천길 3,37.2701486759136,128.266942910066
강원도 원주시 소초면 하황골길 45-19,37.367834761562,127.99754679222
강원도 인제군 남면 빙어마을길 28,37.9997894732005,128.114570051607
강원도 인제군 북면 갈골로2길 21-1,38.1238060174032,128.220614265496
강원도 정선군 여량면 아우라지길 18,37.472196953174,128.724544399315
강원도 정선군 여량면 여량3길 79,37.4732640504481,128.726272940002
강원도 철원군 갈말읍 내대1길 29-10,38.2014994612833,127.298163580709
강원도 철원군 갈말읍 군탄로 41,38.1492465501663,127.305460808223
강원도 철원군 김화읍 금강산로 2012,38.3007671044198,127.357817178779
강원도 철원군 동송읍 금학로 31-10,38.1929459368273,127.226680723386
강원도 철원군 동송읍 금학로229번길 6-8,38.2090557938914,127.216895173214
강원도 철원군 철원읍 대마1길 34-60,38.2653171749785,127.164840917448
강원도 춘천시 신북읍 율문길107-1,37.9249836365371,127.749665415228
강원도 평창군 봉평면 장촌길 3,37.6130261551591,128.378883237725
강원도 홍천군 동면 사락골길 24-2,37.673983583748,127.944212644855
강원도 홍천군 화촌면 굴운로75번길 20-5,37.736053123105,127.950275122256
강원도 화천군 사내면 수피평로 32-1,,
강원도 화천군 상서면 구둔지길 59,38.1148933076515,127.681483431947
강원도 화천군 화천읍 가손이길 43,38.1005920454337,127.725534546471
강원도 횡성군 안흥면 주천강로안흥2길 19-10,37.4017358501883,128.148461840545
강원도 횡성군 우천면 한우로우항7길 12,37.4513891930062,128.074353138647
충청북도 괴산군 괴산읍 괴강로느티울길 32,36.803062670508,127.820440677476
충청북도 괴산군 괴산읍 괴강로느티울길 8-2,36.8051510045396,127.819241431928
충청북도 단양군 단양읍 고수동굴길 3-11,36.9876051521303,128.381730882986
충청북도 단양군 단양읍 도전5길 25 1층,36.9820053245493,128.369911015928
충청북도 보은군 보은읍 성족2길 41,36.5118482847658,127.757141768111
충청북도 영동군 상촌면 민주지산로 3013,36.1484108277714,127.914421051363
충청북도 영동군 영동읍 회동로1길 8,36.1697841879943,127.807858422756
충청북도 영동군 용산면 용산로1길 24,36.2575086758345,127.831483848738
충청북도 옥천군 군북면 소정2길 6-1,36.3554151802349,127.596386166299
충청북도 옥천군 옥천읍 향수1길 19-23,36.3128746133107,127.579863470952
충청북도 음성군 금왕읍 음성로 1197,36.9958816781329,127.598443175514
충청북도 음성군 금왕읍 초금로 740,36.9779862043812,127.563880296711
충청북도 음성군 읍성읍 용광로 28,,
충청북도 제천시 봉양읍 용두대로34길 26,37.1597026769079,128.163036446201
충청북도 제천시 중말2길 21,37.1295570655672,128.249755560739
충청북도 제천시 중말8길 22,37.1304999747133,128.254403256627
충청북도 진천군 진천읍 백사천길 41,36.8605499142279,127.444282362261
충청북도 진천군 초평면 금오길 55,36.8093204740207,127.510738740995
충청북도 청원군 오창읍 구룡택지로 17,36.7094086066031,127.41315909587
충청북도 청주시 상당구 성내로118번길 1,36.6635173404286,127.54235907547
충청북도 청주시 상당구 직지대로 817,,
충청북도 청주시 서원구 남이면 남이외천길 21,36.5528842331988,127.429724727491
충청북도 청주시 서원구 용평로113번길 23,36.6050748706631,127.488306969194
충청북도 청주시 청원구 내수읍 미원초정로 1302,36.7160930132841,127.6033549159
충청북도 청주시 청원구 오창읍 성산2길 20,36.7414178152045,127.424707457758
충청북도 충주시 금가면 경촌1길 2,37.0431214089605,127.926540755447
충청북도 충주시 노은면 연화2길 10,37.0450944297049,127.762759417369
충청북도 충주시 산척면 동산로 676,37.0778182292316,127.960440092099
충청북도 충주시 엄정면 새동네1길 7-24,37.0798628870398,127.892656901374
대전광역시 동구 백룡로75-43,36.3341901980187,127.455251365759
대전광역시 서구 문정로 40번길 64,36.3436627999183,127.383446015384
대전광역시 유성구 궁동로번길 14,,
대전과역시 중구 태평로 116,,
세종특별자치시 금남면 초정길 37,36.482155255995,127.338048308581
세종특별자치시 금남면 초정길 69,36.4834069810176,127.338677221188
충청남도 계룡시 엄사면 배울길 97,36.2595113407446,127.211481979792
충청남도 금산군 추부면 상마전길 9-3,36.1924412073282,127.46653241602
충청남도 논산시 가야곡면 산노1길 89-21,36.1701415559303,127.179879413423
충청남도 논산시 관촉로31번길 36-1,36.191816224433,127.113406265243
충청남도 논산시 부적면 신풍길 84-15,36.1812881722272,127.177855024809
충청남도 논산시 중앙로 398번길 7-7,36.2004716527914,127.089242949034
충청남도 당진시 고대면 항곡로 321,36.9155049913623,126.605737344517
충청남도 보령시 주교면 연지리길 334,36.3913271620378,126.562854362149
충청남도 보령시 천북면 홍보로 666,36.4959725707747,126.523419477532
충청남도 보령시 청라면 냉풍욕장길 6,36.3882125742472,126.65670715787
충청남도 부여군 부여읍 나루터로62번길 20,36.2892110199256,126.908827389564
충청남도 서산시 대산읍 삼길포1로 165-1,37.0069537762121,126.442801392979
충청남도 서천군 서면 신월길 10,36.1525750349619,126.551192886625
충청남도 서천군 한산면 한산모시길 46,36.085618102106,126.803243242039
충청남도 아산시 신창면 신정호길 266,36.7615096306387,126.966909100761
충청남도 청양군 대치면 사수터길 115-8,36.3936861755956,126.858768667977
충청남도 청양군 비봉면 은골길 1,36.5185808009761,126.786492875787
충청남도 태안군 소원면 파도길 63-6,36.7381740989269,126.133841253064
충청남도 태안군 안면읍 등마루1길 125,36.5974778041723,126.337224370659
충청남도 태안군 이원면 원이로 1559,36.8711503480315,126.280924928424
충청남도 홍성군 갈산면 갈산로150번길 10,36.600842937005,126.554683680898
충청남도 홍성군 광천읍 광천로273번길 19,36.4994041168817,126.623846452173
충청남도 홍성군 서부면 서부서길418번길 49,36.5906295750614,126.457444256625
충청남도 홍성군 홍북면 이응노로 255,36.6318905112253,126.647828461501
충청남도 홍성군 홍북읍 애향4길 21,36.6584863294751,126.684721017466
충청남도 홍성군 홍성읍 조양로120번길 17,36.6014313739545,126.66318726057
전라북도 고창군 상하면 구시포해변길 135,35.4460756599552,126.443907430313
전라북도 고창군 아산면 선운대로 2781,35.5077614853875,126.605478442911
전라북도 김제시 백산면 하정2길 221,35.8410597331241,126.894297456855
전라북도 김제시 진봉면 가실5길 82,35.839755400884,126.80040068104
전라북도 남원시 천거길 9,35.4004101546184,127.375335015311
전라북도 부안군 동진면 청운길 6-1,35.7478886024815,126.770922939932
전라북도 부안군 줄포면 줄포6길 1,35.5920248043558,126.677549526107
전라북도 부안군 줄포면 줄포길 67,35.5940340475539,126.677851651168
전라북도 순창군 금과면 방축1길 7-1,35.3505367276961,127.071782550318
전라북도 완주군 비봉면 천호로 554,35.9960480803329,127.138410527622
전라북도 완주군 용진면 구억명덕로 11,35.8758817238822,127.15832071577
전라북도 완주군 용진읍 순지1길 5,35.938727367102,127.174506948798
전라북도 완주군 운주면 장선로 125,36.0928866642943,127.277131353906
전라북도 익산시 현영길 40-28,35.9641025230126,126.936484902884
전라북도 임실군 임실읍 봉황8길 8,35.6147538821357,127.281519637267
전라북도 장수군 계북면 양악리 3-1,35.8017634817977,127.657459714821
전라북도 전주시 덕진구 호성2길 7-8,35.8592175789957,127.153163119619
전라북도 전주시 완산구 문화광장로 18,35.8223510540406,127.146131649676
전라북도 전주시 완산구 문화광장로 29,35.8233008082232,127.146643989286
전라북도 전주시 완산구 소태정3길 5-4,35.8034595150658,127.100458370304
전라북도 전주시 완산구 장자길 67,35.7769862004495,127.102394270375
전라북도 정읍시 송산1길 25,35.5531158355206,126.866404690975
전라북도 정읍시 태인면 수학정석길 3,35.6517566702148,126.942970630912
전라북도 정읍시 태인면 태인로 29-3,35.6519013927466,126.941976913703
전라북도 진안군 정천면 석원로 151,35.8579205376494,127.435708155236
광주광역시 북구 용주로 30번길 94,35.1819518333999,126.904543028215
광주광역시 서구 풍금로177번길 9,35.1315261044233,126.858397489601
전라남도 강진군 마량면 미항로 139-1,34.4498376279672,126.817479321111
전라남도 강진군 마량면 미항로 173-1,34.4491221745213,126.820980489286
전라남도 고흥군 두원면 고흥로 2805-23,34.6314782856761,127.297087639958
전라남도 곡성군 곡성읍 읍내리 218,35.2791463228509,127.298034116269
전라남도 곡성군 곡성읍 읍내17길 11,35.281817885443,127.293537586268
전라남도 곡성군 곡성읍 학정1길 9-21,35.2903388984181,127.284924463167
전라남도 광양시 광양읍 와룡1길 10,34.9715053371289,127.609580439811
전라남도 광양시 옥곡면 명주로 2,34.9934805408035,127.700690974122
전라남도 광양시 옥룡면 상산길 15,35.0435718691079,127.592166004762
전라남도 광영시 중마로 273,,
전라남도 광양시 행정1길 6-5,34.9419574735896,127.694122031615
전라남도 구례군 구례읍 까막정길 51-8 50,,
전라남도 구례군 산동면 당골길 86-31,35.3142124626713,127.487091140332
전라남도 나주시 다도면 나주호로 162,34.9636556959611,126.841158881106
전라남도 목포시 복산길12번길 5,34.8039229360731,126.436695653461
전라남도 목포시 송림로40번길 22,34.8069329443313,126.400192397714
전라남도 목포시 신흥로 98,34.8054315767686,126.430684971817
전라남도 무안군 망운면 망운로 13,35.0134453096896,126.391658785134
전라남도 무안군 망운면 조산길 2,35.0114829280126,126.391978211352
전라남도 무안군 삼향읍 중등포길 35-37,34.8447949205811,126.428842445995
전라남도 무안군 청계면 도대로 125-9,34.9684852828044,126.441352309919
전라남도 보성군 노동면 보림길 2,34.7959315678409,127.06941029374
전라남도 보성군 미력면 초당길 9-4,34.7758266761836,127.107499574337
전라남도 신안군 암태면 진작지길 227-17 1동,34.8780125874329,126.145091060962
전라남도 신안군 압해읍 학동길 66-20,34.8684896100117,126.31691161184
전라남도 여수시 남산남1길 34,34.729450801031,127.731326953077
전라남도 영암군 덕진면 새터신정길 71,34.8192297420293,126.698155267963
전라남도 영암군 신북면 고분로 1014,34.9344973460435,126.672794625023
전라남도 완도군 신지면 명사십리길 85-29,34.3269867232022,126.805105562748
전라남도 완도군 완도읍 개포로 145번길 39,34.3224090760729,126.741877072963
전라남도 완도군 완도읍 군내11번길 15,34.3133031099772,126.757622443593
전라남도 완도군 완도읍 장보고대로 191-1,34.3183174531106,126.747770469687
전라남도 완도군 완도읍 청해진남로24번길 32,34.3152222260438,126.754070194546
전라남도 장성군 진원면 영신2길 65,35.2675935642651,126.804364416196
전라남도 장성군 황룡면 구석길 53-2,35.3039311706967,126.745530146184
전라남도 장흥군 장흥읍 토요시장3길 15,34.6763679677893,126.90286193253
전라남도 장흥군 회진면 회진선창길 10-1,34.4826751056225,126.940370012067
전라남도 진도군 진도읍 교동5길 109,34.4872043036075,126.25163091147
전라남도 함평군 함평읍 내바람길 39,35.0629887961209,126.520925373489
전라남도 함평군 함평읍 시장길 32,35.0642540391818,126.522777376485
전남 함평군 함평읍 함평천우길 54,35.0609031249864,126.52454339377
전라남도 해남군 해남읍 명문길 19-1,34.5757130795052,126.597612469877
전라남도 화순군 한천면 용암길 132-35,34.9645453804774,127.00198855705
전라남도 화순군 화순읍 시장길 40,35.0591635416285,126.983262666142
전라남도 화순군 화순읍 안양산로 496,35.0941198350684,127.007787262731
대구광역시 달서구 이공공원로1길 106,,
대구광역시 달성군 가창면 퇴계길 43-8,35.7835748850416,128.650739996645
대구광역시 달성군 현풍면 현풍로6길 5,35.6947605589006,128.442228532381
대구광역시 동구 아양로 50길 10,35.8862409119743,128.639065990727
대구광역시 서구 달서천로87길 4,35.8808880687756,128.579500676077
경상북도 경산시 계양로16길 70-1,35.8191063474453,128.755483618382
경상북도 경산시 서상길 56,35.817315740997,128.735761167816
경상북도 경산시 원효로26길 36,35.8196326865248,128.749143943972
경상북도 경주시 불국장터길 8,35.7750559242235,129.301146966266
경상북도 경주시 산내면 의곡중앙길9,35.7575570377566,129.044789599193
경상북도 경주시 초당길 117,35.8476932331287,129.233952984007
경상북도 고령군 대가야읍 장기터길10,35.7286140888447,128.27520915857
경상북도 고령군 대가야읍 시장2길 23,35.7266555977445,128.266352213068
경상북도 고령군 대가야읍 장기터길 10-6,35.7283574007932,128.274701303634
경상북도 고령군 운수면 꽃질2길 14-10,35.7886348784792,128.264615580236
경상북도 구미시 도개면 도안로 123-4,36.3012873689125,128.3296836163
경상북도 군위군 군위읍 동서길 41,36.2361862778827,128.566438925793
경상북도 군위군 부계면 남산리 142-2,36.0373092745938,128.641084899835
경상북도 군위군 효령면 간동유원지길 5,36.1787185378938,128.583600039513
경상북도 군위군 효령면 거매2길 41-1,36.1506660584385,128.596873579219
경상북도 김천시 구읍길 80,36.1384948030215,128.09439488921
경상북도 김천시 봉산면 봉산로 15,36.2063975401764,128.003566781656
경상북도 김천시 혁신1로 64,36.1147596945328,128.179933406559
경상북도 김천시 삼락택지2길 34,36.1423042393292,128.092346953658
경상북도 문경시 가은읍 도리실안길 13,36.6578223948526,128.051259051181
경상북도 문경시 문경읍 온천2길 24,36.7293737638219,128.108954745492
경상북도 문경시 산북면 금천로 557,36.6539485923256,128.257565456064
경상북도 문경시 산북면 운달로 55,36.6731785660056,128.26561506024
경상북도 문경시 중앙4길 20,36.5932487211482,128.201497498376
경상북도 문경시 호계면 가열2길 25-1,36.6458109937707,128.166943326368
경상북도 문경읍 온천3길 10-16,36.7324010485107,128.11155886542
경상북도 봉화군 봉성면 농업인길 47,36.9017751177473,128.77227452357
경상북도 봉화군 봉화읍 교촌1길 14,36.885184271687,128.735029650384
경상북도 봉화군 봉화읍 유록길 20,36.8843730242922,128.724907511133
경상북도 봉화군 석포면 석포문화마을길 1-19,37.0542230722674,129.066037150778
경상북도 상주시 외서면 북상주로 539-5,36.474818764193,128.171185312631
경상북도 상주시 함창읍 구향로 114,36.5711894717662,128.177293758489
경상북도 성주군 대가면 여실길 46,35.9096849956855,128.22626128762
경상북도 성주군 성주읍 경산2길 51,35.9173953365543,128.280654176002
경상북도 영덕군 병곡면 덕천길 177,36.5654086795235,129.421693694472
경상북도 영덕군 영덕읍 강변길 366,36.4218340156213,129.357930187494
경상북도 영덕군 영덕읍 야성길 47,36.4099513432069,129.366885189319
경상북도 영덕군 영덕읍 야성길 61-2,36.4111502527012,129.366134207916
경상북도 영덕군 영덕읍 읍사무소1길 8-11,36.4078241769179,129.37450753837
경상북도 영양군 영양읍 시장5길 4,36.6643449101853,129.115973214228
경상북도 영주시 순흥면 순흥로39번길 21,36.913431148787,128.57510920193
경상북도 영주시 풍기읍 동양대로 107-4,36.8790500340037,128.533421631909
경상북도 영천시 강변로 50-15,35.9603660560978,128.928147757704
경상북도 영천시 무궁화길 33-3,35.9733816479267,128.936445837877
경상북도 영천시 문외2길 3,35.9701408373257,128.936741438566
경상북도 영천시 시장로 43,35.9636037709543,128.934905415903
경상북도 영천시 완산중앙1길 6,35.9627898901971,128.935454483057
경상북도 영천시 우로들길 11-2,35.9779947426295,128.956355692231
경상북도 예천군 예천읍 이미기길 71,36.6515624673548,128.432561829343
경상북도 예천군 용궁면 용궁시장길 30,36.6070266572832,128.277577467952
경상북도 울진군 근남면 노음4길 6-10,36.9627018112251,129.395021725382
경상북도 울진군 북면 곡리1길 5-29,37.1140666674919,129.369184493612
경상북도 울진군 죽변면 죽변중앙로 168-13,37.059045502823,129.422508359344
경상북도 울진군 후포면 후포6길 159-1,36.6884906532212,129.464911550287
경상북도 의성군 금성면 탑리1길 47-1,36.2535350360249,128.683828014214
경상북도 의성군 단촌면 장터길 14,36.4226344141006,128.673335468445
경상북도 의성군 봉양면 봉기길 19,36.2944452387923,128.574453666612
경상북도 의성군 의성읍 도동도서길 10,36.3463456481766,128.697376924267
경상북도 의성군 의성읍 동서1길 37,36.34977334231,128.698241871744
경상북도 의성군 의성읍 도동리 981-4,,
경상북도 의성군 의성읍 전통시장2길 15-6,36.3462932655804,128.699920349046
경상북도 청도군 금천면 청려로 4651,35.7122506309723,128.909140769935
경상북도 청도군 매전면 당호강변길 11,35.6729129141282,128.866491942823
경상북도 청도군 이서면 칠곡길2,35.6941527839806,128.687955171198
경상북도 청도군 청도읍 고수구길38,35.6457369016326,128.738375822
경상북도 청도군 청도읍 냉정1길 12-1,35.6470434962889,128.739367070012
경상북도 청도군 청도읍 청도시장3길 2-8,35.6448465611772,128.747130121862
경상북도 청송군 부동면 공원길 174,36.3924926932038,129.143800914638
경상북도 청송군 안덕면 복리길 25,36.2741870591452,128.955828097684
경상북도 청송군 청송읍 사부실길 17,36.3826318105385,129.103514510258
경상북도 청송군 청송읍 약수길 18-1,36.4381972960525,129.08397898733
경상북도 청송군 청송읍 휴양단지길 34-1,36.443322746245,129.072095655146
경상북도 칠곡군 석적읍 도개7길 12,36.0490055115595,128.473083998168
경상북도 칠곡군 왜관읍 남부3길 9,35.9846873985026,128.397830066187
경상북도 칠곡군 왜관읍 봉계로 235,35.9949318527903,128.44615089211
경상북도 칠곡군 왜관읍 석전로12길 7,36.0031533688563,128.411851657946
경상북도 칠곡군 왜관읍 평장1길 6,35.9871501219762,128.401370370296
경상북도 포항시 남구 대이로 65,36.0208725071751,129.340423588178
경상북도 포항시 남구 연일읍 연일로159번길 9-1,35.9969882767641,129.345095844158
경상북도 포항시 북구 중흥로 213번길 8,36.0232419425956,129.357086722613
경상남도 거창군 거창읍 거안로 1173-21,35.6926297706317,127.878980472386
경상남도 거창군 거창읍 내학길 35-4,35.7391230059849,127.924792241493
경상남도 거창군 거창읍 주곡로 504-20,35.7384550774472,127.924396518648
경상남도 거창군 북상면 병곡길 447-11,35.8091133700329,127.775627149437
경상남도 고성군 거류면 당동해안길 35,34.9881434425195,128.406384972708
경상남도 고성군 고성읍 송학로135번길 8,34.9780340998622,128.32437573825
경상남도 고성군 마암면 옥천로 16-1,35.0504862800842,128.360497066168
경상남도 김해시 대동면 동남로1번길 22,35.2327206357825,128.991260059846
경상남도 김해시 대동면 동남로41번길 25-24,35.2341933905978,128.99296346567
경상남도 남해군 남해읍 스포츠로105번길 3-4,34.8271684998754,127.893449780229
경상남도 남해군 미조면 미조로 230,34.7107094557429,128.047773993714
경상남도 남해군 삼동면 동부대로 1876번길 7,34.8316497389802,128.000704823488
경상남도 남해군 창선면 옥천로 3 지도,34.8549756888861,128.012859870031
경상남도 밀양시 미리벌중앙로 10 이편한세상 후문 상가103호,35.4798766189951,128.752859528538
경상남도 밀양시 산외면 산외로 731,35.512507235478,128.84134894833
경상남도 사천시 곤명면 연평길 16,35.1416494135522,127.997492643946
경상남도 사천시 사남면 하동길8-11,35.0675924481055,128.076113288032
경상남도 사천시 사천읍 수양로 35-1,35.0827433320622,128.090288944025
경상남도 사천시 사천읍 시장1길 16-8,35.084562756298,128.088520059905
경상남도 산청군 금서면 친환경로2605번길 6-6,35.4183260410831,127.871335889569
경상남도 산청군 신안면 둔철산로 39,35.3496511690647,127.935201169022
경상남도 양산시 용당 1길 5,35.4275381905387,129.184629522306
경상남도 의령군 가례면 새가례로 31,35.3260438332141,128.244587538769
경상남도 의령군 가례면 홍의로3길 11,35.3359283287263,128.207735652945
경상남도 의령군 대의면 대의로52,35.3716467568696,128.107124094607
경상남도 의령군 용덕면 덕암로 18,35.3313666748301,128.286665253812
경상남도 의령군 의령읍 남강로 773,35.3148970425613,128.284336023886
경상남도 의령군 의령읍 의병로18길 9-3,35.3189057020958,128.260656747183
경상남도 의령군 의령읍 중리로 188,35.2983533133195,128.237714685736
경상남도 진주시 동부로117,35.1629413859501,128.1197344581
경상남도 창녕군 대합면 창한로 95,35.612481569044,128.470970619289
경상남도 창녕군 도천면 가마골2길 5,35.444035830265,128.558500205367
경상남도 창녕군 이방면 이방로 955,35.6010062757435,128.382450732813
경상남도 창녕군 창녕읍 계성화왕산로 614,35.5171044566704,128.55083309002
경상남도 창원시 마산합포구 옥동길 26,35.1512004935634,128.547108511535
경상남도 창원시 마산합포구 진전면 아랫소포길 37,35.0736548005338,128.462131148344
경상남도 창원시 마산회원구 두척1길 59,35.2365350385974,128.540634144847
경상남도 창원시 성산구 상남로67,35.2201651243281,128.67932617566
경상남도 창원시 성산구 창이대로 689번길 25,35.2245696034324,128.702825792082
경상남도 창원시 의창고 상남로 240,,
경상남도 창원시 진해구 명동로 33,,
경상남도 통영시 광도면 죽림4로 23-37,34.8861468940054,128.418825457114
경상남도 통영시 광도면 죽림4로 37-78,34.8851658848784,128.42010145097
경상남도 통영시 광도면 죽림5로 55-61,34.882330884899,128.4221553011
경상남도 통영시 광도면 죽림해안로 92,34.8828655980748,128.422951144939
경상남도 통영시 사량면 진촌1길 36,34.8445947010011,128.222808611906
경상남도 통영시 욕지면 서촌윗길 183-3,34.6354252090293,128.263645257221
경상남도 통영시 용남면 동달안길 84,34.8641761767145,128.44619168574
경상남도 통영시 항북길 34,34.8456358685191,128.429752086324
경상남도 통영시 해송정2길 29,34.8432538322193,128.427401540257
경상남도 하동군 하동읍 범바위길 1,35.1037862235396,127.701971148428
경상남도 함안군 가야읍 중앙본길 32,35.2724663153697,128.410109081001
경상남도 함안군 산인면 성산로 563,35.2684687643944,128.458650880195
경상남도 함안군 여항면 내곡3길 47,35.1966686124187,128.454573426254
경상남도 함안군 함안면 북촌2길 50-27,35.242085109748,128.422878352336
경상남도 함양군 안의면 광풍로 107,35.6267091903629,127.810267274842
경상남도 함양군 안의면 석천길 11-16,35.6262478759763,127.814364500566
경상남도 함양군 함양읍 동위천1길 1,35.5225048007173,127.720008826019
경상남도 함양군 함양읍 인당강변길 24,35.5124916129418,127.731636858508
경상남도 함양군 함양읍 중앙시장길 20,35.5175177336027,127.73029356451
경상남도 합천군 가야면 치인1길 19-1,35.7915246830049,128.087114911952
경상남도 합천군 야로면 야로공단길 7,35.7154410471781,128.165839505909
경상남도 합천군 합천읍 동서로 53,35.567131242167,128.158385741093
경상남도 합천군 합천읍 동서로 74,35.5671049839985,128.160328779692
부산광역시 기장군 일광면 문오성길 563,35.3010550174102,129.259200001887
부산광역시 기장군 일광면 삼성3길 55,35.2659756759967,129.23414211261
부산광역시 기장군 일광면 이천길 61,35.2650604460782,129.239815857131
부산광역시 기장군 정관읍 병산1길 74-39,35.3422473221029,129.193395917852
부산광역시 기장군 철마면 웅천리 324-6,35.2941044550645,129.168141724431
부산광역시 남구 우암번영로26번길 17,35.1265208353894,129.070865309507
부산광역시 동래구 아시아드대로163,35.1989523651233,129.064823553464
부산광역시 영도구 동삼로42번길 16-11,35.077092930938,129.072286822431
울산광역시 울주군 두동면 계명로 88,35.713593966153,129.198146595485
울산광역시 울주군 상북면 웃궁평길 20,35.5979085696416,129.087367090031
울산광역시 울주군 서생면 신암해안길 13,35.3469535042827,129.322563360034
울산광역시 울주군 청량면 청량천변로 123,35.5267745906804,129.260516340799
울산광역시 중구 운곡안길 9,35.5564448634555,129.276408841427
제주도 서귀포시 서홍로41,33.2515450989422,126.55334098599
제주도 제주시 신설로 11길 2-10,33.4909954442632,126.544347269426
경기 수원시 장안구 정조로1110번길 3 송춘석음악학원1층 태능숯불갈비,37.3038126164639,127.001139118495
경기 수원시 권선구 고산로4번길 6 스타빌딩1층,37.246837346684,126.98295652686
서울 강남구 선릉로131길 16 1층 구테로이테,37.5176953608723,127.03963018885
서울 강서구 마곡동로3길 26 103호,37.5601974065541,126.830520236383
"서울 동작구 동작대로1길 10-14 새롬빌딩 1,2층",37.4778936545983,126.980992409628
인천 강화군 강화읍 강화대로368번길 13,37.7448538667022,126.490158932555
인천 중구 운남로82번길 40,37.486086132523,126.537082119708
인천 연수구 청량로 145 포레스트아웃팅스 송도점,37.4200421734208,126.652269959689
강원 춘천시 영서로 2529-47,37.8846324785358,127.712050525076
강원 철원군 동송읍 한탄강길 112 카페은하수,38.1997773241288,127.277505237284
강원 화천군 화천읍 노신로 43 1층 온힐링카페,38.1150677152666,127.699283809453
강원 양구군 양구읍 성곡로 200-1 아인53,38.1349694228307,127.987614316793
강원 홍천군 서면 상귀량길 4 로즈카페,37.646563261749,127.641396450698
강원 평창군 평창읍 제방길 33-6,37.3626260271873,128.385695543754
